Aisle ID,Product Description,Price,Net Weight,Other Info,Length (in),Width (in),Height (in),Weight,weight_unit,weight_in_pounds
16,"Green Garden Freeze-Dried Organic Thyme, 0.26 Ounces",6.98,Not Available,"{'Package Dimensions': '5.1 x 2.9 x 2 inches0.26 Ounces', 'Item model number': '0046015158404', 'UPC': '046015158404', 'Manufacturer': 'GREEN GARDEN', 'ASIN': 'B083RKNL9J'}",5.1,2.9,2,0.26,Ounces,0.01625
16,"Herb Oregano Organic, 0.75 Ounce",2.69,Not Available,"{'Package Dimensions': '7 x 3.8 x 1 inches0.8 Ounces', 'UPC': '825954200371 763812030299 021985200940 818042020159 644216835270 219852009400 689076295970 894521002250', 'Manufacturer': 'PRODUCE', 'ASIN': 'B079JY4SYG'}",7,3.8,1,0.8,Ounces,0.05
16,"Infinite Herbs, Herb Sage Organic, 0.75 Ounce",2.69,Not Available,"{'Package Dimensions': '3 x 2 x 1 inches0.8 Ounces', 'UPC': '818042020203', 'Manufacturer': 'Infinite Herbs', 'ASIN': 'B07FY5BP3D'}",3,2,1,0.8,Ounces,0.05
16,"Herb Seafood Mix Organic, 0.75 Ounce",2.69,0.05 Pounds,"{'Package Dimensions': '6.8 x 4 x 1.25 inches0.8 Ounces', 'UPC': '818042020227', 'Manufacturer': 'Produce', 'ASIN': 'B07D7B7TRC'}",6.8,4,1.25,0.8,Ounces,0.05
16,"Gotham Greens, Herb Basil Conventional, 1.25 Ounce",3.99,Not Available,"{'Product Dimensions': '5.25 x 1.9 x 3.75 inches1.28 Ounces', 'UPC': '853927003001', 'Manufacturer': 'Gotham Greens', 'ASIN': 'B01M4JD5JH'}",5.25,1.9,3.75,1.28,Ounces,0.08
16,"PRODUCE Organic Chives, 0.75 OZ",2.69,0.05 Pounds,"{'Package Dimensions': '7.05 x 3.85 x 1 inches0.8 Ounces', 'Item model number': 'Chilled: 33 to 38 degrees', 'UPC': '825954200326 763812030237 021985200919 894521002076 644216834778 772510402147', 'Manufacturer': 'Produce', 'ASIN': 'B079JT3M9N'}",7.05,3.85,1,0.8,Ounces,0.05
16,"Herb Tarragon Organic, 0.75 Ounce",2.69,0.05 Pounds,"{'Package Dimensions': '6.85 x 4 x 1.1 inches0.8 Ounces', 'Manufacturer': 'PRODUCE', 'ASIN': 'B07FYKM394'}",6.85,4,1.1,0.8,Ounces,0.05
16,Organic Rosehips | Cut & Sifted | Raw from Chile | 16oz/453g Resealable Kraft Bag | by FGO,"$14.24        
        ($0.89 /  Count)",Not Available,"{'Package Dimensions': '13.19 x 8.86 x 2.83 inches1 Pounds', 'Manufacturer': 'FGO', 'ASIN': 'B07XYFMKHY', 'Country of Origin': 'Chile'}",13.19,8.86,2.83,1,Pounds,1
16,"Litehouse Freeze Dried Poultry Herb Blend, 0.46 Ounce, 2-Pack",12.92,Not Available,"{'Package Dimensions': '6.73 x 5.08 x 2.44 inches12.31 Ounces', 'Manufacturer': 'Litehouse', 'ASIN': 'B084HQ4FCY'}",6.73,5.08,2.44,12.31,Ounces,0.769375
16,"365 by Whole Foods Market, Bean Green Microwave Trimmed Organic, 12 Ounce",3.99,0.75 Pounds,"{'Product Dimensions': '2.35 x 7.9 x 8.95 inches12 Ounces', 'UPC': '099482466701 099482466640', 'Manufacturer': '365 by Whole Foods Market', 'ASIN': 'B07KG9MY3B'}",2.35,7.9,8.95,12,Ounces,0.75
16,"Herb Bay Leaves Organic, 0.75 Ounce",2.69,0.05 Pounds,"{'Package Dimensions': '6.9 x 4.1 x 1.05 inches0.8 Ounces', 'UPC': '818042020043', 'Manufacturer': 'PRODUCE', 'ASIN': 'B07JXLXCH7'}",6.9,4.1,1.05,0.8,Ounces,0.05
16,My Land Organic Greek Rosemary - Hand Picked From Mount Olympus - Traditionally Dried And Cut Leaves Free From Stems Or Strings - Packaged In A Resealable Bag With A Fresh Aroma And Taste (50g - 1.76oz),"$9.97        
        ($5.66 /  Ounce)",Not Available,"{'Product Dimensions': '1.5 x 6 x 9.5 inches1.76 Ounces', 'UPC': '850035553015', 'Manufacturer': 'MY LAND', 'ASIN': 'B09L6PVLFM'}",1.5,6,9.5,1.76,Ounces,0.11
16,"Fusion Select 100% Natural Pine Needle Tea - Fresh, Natural Loose Leaf Herbal Teas for Relaxation, Immunity & Health - Dried Pine Needles With Vitamins A, C, E & Antioxidants (1.5Oz)",8.99,Not Available,"{'Package Dimensions': '7.68 x 6.34 x 1.85 inches2.08 Ounces', 'UPC': '810081771160', 'Manufacturer': 'Fusion Select', 'ASIN': 'B09JBBWJFG', 'Country of Origin': 'China'}",7.68,6.34,1.85,2.08,Ounces,0.13
16,"Jamie Geller Za'atar Spice Seasoning | Fresh Hyssop Herb Mix Spices (3.5 oz Glass Jar, 100g) OU KOSHER | Mediterranean Blend For Greek Yogurt, Hummus, Chicken, Meat, Beef, Lamb Chops | Dip For Bread",11.49,Not Available,"{'Package Dimensions': '3.98 x 3.98 x 3.94 inches3.5 Ounces', 'UPC': '856647001449', 'Manufacturer': 'Jamie Geller', 'ASIN': 'B08KYBCCQV', 'Country of Origin': 'Israel'}",3.98,3.98,3.94,3.5,Ounces,0.21875
16,"Organic Yellow Onion, 48 Ounce Bag",4.99,3 Pounds,"{'Product Dimensions': '32 x 18 x 6 inches3 Pounds', 'Item model number': 'ambient: room temperature', 'UPC': '814881021616 688267057984 148810209302 854186005140 665544900010 857323004044 857323004228 074200002102 067796900013 814881021692 113230330158 333839000010 099482405847 885677701104 677969000138 032601032159 012306020088 735718000645 814881021548 814881021647 099482481339 819614010547 885677001341 851339002117 045009890399 803944230225 081488101694 858646901317 033383600376 033383900018 777586100218 084881021699 814881020923 057323004222 077890395868 811323033015 812306020084 081488102691', 'Manufacturer': 'Onions 52', 'ASIN': 'B07FTJCYL3'}",32,18,6,3,Pounds,3
16,Organic English Seedless Cucumber,2.99,0.7 Pounds,"{'Product Dimensions': '11.5 x 2.3 x 1.5 inches11.2 Ounces', 'Department': 'Produce', 'UPC': '741243005086 885773046079 771961010024 067791000824 699058945939 699058555282 874896001539 824660201009 824935000085 066022000824 854505005103 859364003505 860001061987 057836945937', 'Manufacturer': 'PRODUCE-WFM', 'ASIN': 'B0040QYLW8'}",11.5,2.3,1.5,11.2,Ounces,0.7
16,YOGIS HERBS Premium Avarampoo Powder (Senna Auriculata) â€“ 1 lb Fresh & Pure,"$24.50        
        ($1.53 /  Ounce)",Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '8.27 x 1.18 x 10.63 inches1 Pounds', 'Date First Available': 'May 232017', 'Manufacturer': 'YOGIS HERBS', 'ASIN': 'B07239ZH9Q'}",8.27,1.18,10.63,1,Pounds,1
16,"Herb Poultry Mix Organic, 0.75 Ounce",2.69,Not Available,"{'Package Dimensions': '7.25 x 4.25 x 1.25 inches0.8 Ounces', 'UPC': '021985200896 763812030527 818042020180', 'Manufacturer': 'PRODUCE', 'ASIN': 'B07NSS1KN4'}",7.25,4.25,1.25,0.8,Ounces,0.05
16,"Organic Thyme, 0.75 oz Clamshell",2.69,Not Available,"{'Product Dimensions': '6.5 x 3.6 x 1.1 inches0.32 Ounces', 'Department': 'Produce', 'UPC': '856652005173 799857011016', 'Manufacturer': 'PRODUCE-WFM', 'ASIN': 'B000RGYJW2'}",6.5,3.6,1.1,0.32,Ounces,0.02
16,"Produce, Organic Rosemary Clamshell, 0.75 Ounce",2.69,Not Available,"{'Product Dimensions': '7 x 2.5 x 1.5 inches0.8 Ounces', 'Item model number': '20095', 'Department': 'Produce', 'UPC': '772510402307 021985200957 894521002267 644216835379 671635621634', 'Manufacturer': 'Goodness Gardens', 'ASIN': 'B00LUOZE3S'}",7,2.5,1.5,0.8,Ounces,0.05
16,La Mancha Prime 10 Gram (0.35 oz) All RED Premium Coup Spanish Saffron,53.95,Not Available,"{'Product Dimensions': '2.79 x 2.79 x 1.03 inches0.35 Ounces', 'UPC': '721620167309', 'Manufacturer': 'La Mancha Prime', 'ASIN': 'B07RTNB1FD'}",2.79,2.79,1.03,0.35,Ounces,0.021875
16,"Soeos Bay Leaves 2oz (57g), Non-GMO Verified,Natural Dried Bay Leaf,Freshly Packed to Keep Fresh,Bay Laurel Herbs for Cooking,Bay Laurel Leaf,Dried Bay Leaves,Whole Bay Leaves,Fresh Bay Leaves.,Green","$9.49        
        ($4.75 /  Ounce)",Not Available,"{'Package Dimensions': '8.15 x 3.54 x 2.6 inches2 Ounces', 'UPC': '810049181833', 'Manufacturer': 'Soeos', 'ASIN': 'B09234WL7R', 'Country of Origin': 'China'}",8.15,3.54,2.6,2,Ounces,0.125
16,"Genki - Organic Pine Needle Tea - Chinese Hand Harvested Pine Tree - Premium dried Needles from Masson Pine Variety, Better Variety than White Pine - Chinese Medicinal Herb | 8.8 oz / 250g Bag","$22.49        
        ($2.55 /  Ounce)",Not Available,"{'Package Dimensions': '10.98 x 6.85 x 2.05 inches8.54 Ounces', 'UPC': '860005221394', 'ASIN': 'B096KWYLY9', 'Country of Origin': 'China'}",10.98,6.85,2.05,8.54,Ounces,0.53375
16,"Litehouse Freeze-Dried Herbs Flavors of Italy, (Garlic, Basil, Parsley), 3-Pack",19.99,Not Available,"{'Package Dimensions': '7.68 x 6.97 x 2.48 inches1.08 Pounds', 'Manufacturer': 'Litehouse', 'ASIN': 'B00L3LHWNI'}",7.68,6.97,2.48,1.08,Pounds,1.08
16,Simply Organic Whole Rosemary Leaf 1.23oz,"$7.19        
        ($5.85 /  Ounce)",Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '6.69 x 4.6 x 5.2 inches1.23 Ounces', 'Item model number': '89836186102', 'UPC': '089836186102 773821155708 773821830209', 'Manufacturer': 'Frontier Co-Op (AmazonFresh)', 'ASIN': 'B000WR2OFK', 'Country of Origin': 'USA', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item can be shipped to select countries outside of the U.S.  Learn More'}",6.69,4.6,5.2,1.23,Ounces,0.076875
16,"Simply Organic Herbes de Provence, Certified Organic | 1 oz",9.56,Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '1.57 x 1.57 x 4.33 inches1 Ounces', 'Item model number': '0089836180391', 'UPC': '089836180391 767563691853', 'Manufacturer': 'Simply Organic - Frontier', 'ASIN': 'B00AJRKITM', 'Country of Origin': 'USA', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",1.57,1.57,4.33,1,Ounces,0.0625
16,"Organic premium grade dried lemon grass cut, harvested from a organic farm in Sri Lanka 2 oz/56g","$6.45        
        ($3.23 /  Ounce)",Not Available,"{'Package Dimensions': '9.33 x 6.61 x 0.51 inches2 Ounces', 'UPC': '669818894241', 'Manufacturer': 'Ceylon flavors Trading', 'ASIN': 'B08W56384N'}",9.33,6.61,0.51,2,Ounces,0.125
16,"Green Garden Freeze-Dried Organic Basil, 0.16 Ounces",5.04,Not Available,"{'Package Dimensions': '4.9 x 3 x 0.6 inches0.16 Ounces', 'Item model number': '0046015158398', 'UPC': '046015158398', 'Manufacturer': 'GREEN GARDEN', 'ASIN': 'B083RHSZVL'}",4.9,3,0.6,0.16,Ounces,0.01
16,Organic Herbs De Provence - 4 oz,14.88,Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Package Dimensions': '9.21 x 5.67 x 2.2 inches4 Ounces', 'UPC': '767963117182', 'Manufacturer': 'Starwest Botanicals', 'ASIN': 'B00DURI8E0'}",9.21,5.67,2.2,4,Ounces,0.25
16,"Green Garden Freeze-Dried Organic Thyme, 0.26 Ounces",6.98,Not Available,"{'Package Dimensions': '5.1 x 2.9 x 2 inches0.26 Ounces', 'Item model number': '0046015158404', 'UPC': '046015158404', 'Manufacturer': 'GREEN GARDEN', 'ASIN': 'B083RKNL9J'}",5.1,2.9,2,0.26,Ounces,0.01625
16,"Herbes de Provence, Certified Organic 1 lb. - Bulk - Kosher",24.87,Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Package Dimensions': '11.54 x 10.55 x 3.35 inches1 Pounds', 'Date First Available': 'December 152008', 'Manufacturer': 'Frontier Natural Brands', 'ASIN': 'B000WR8CAG'}",11.54,10.55,3.35,1,Pounds,1
16,"Green Garden USDA Organic Freeze-Dried Basil & Organic Freeze-Dried Parsley, 2-Pack",9.99,Not Available,"{'Package Dimensions': '6.81 x 4.41 x 2.24 inches10.55 Ounces', 'Manufacturer': 'GREEN GARDEN', 'ASIN': 'B08G38N77M'}",6.81,4.41,2.24,10.55,Ounces,0.659375
16,"Herb Oregano Organic, 0.75 Ounce",2.69,Not Available,"{'Package Dimensions': '7 x 3.8 x 1 inches0.8 Ounces', 'UPC': '825954200371 763812030299 021985200940 818042020159 644216835270 219852009400 689076295970 894521002250', 'Manufacturer': 'PRODUCE', 'ASIN': 'B079JY4SYG'}",7,3.8,1,0.8,Ounces,0.05
16,"Herb Seafood Mix Organic, 0.75 Ounce",2.69,0.05 Pounds,"{'Package Dimensions': '6.8 x 4 x 1.25 inches0.8 Ounces', 'UPC': '818042020227', 'Manufacturer': 'Produce', 'ASIN': 'B07D7B7TRC'}",6.8,4,1.25,0.8,Ounces,0.05
16,"Infinite Herbs, Herb Sage Organic, 0.75 Ounce",2.69,Not Available,"{'Package Dimensions': '3 x 2 x 1 inches0.8 Ounces', 'UPC': '818042020203', 'Manufacturer': 'Infinite Herbs', 'ASIN': 'B07FY5BP3D'}",3,2,1,0.8,Ounces,0.05
16,"Gotham Greens, Herb Basil Conventional, 1.25 Ounce",3.99,Not Available,"{'Product Dimensions': '5.25 x 1.9 x 3.75 inches1.28 Ounces', 'UPC': '853927003001', 'Manufacturer': 'Gotham Greens', 'ASIN': 'B01M4JD5JH'}",5.25,1.9,3.75,1.28,Ounces,0.08
16,"Herb Poultry Mix Organic, 0.75 Ounce",2.69,Not Available,"{'Package Dimensions': '7.25 x 4.25 x 1.25 inches0.8 Ounces', 'UPC': '021985200896 763812030527 818042020180', 'Manufacturer': 'PRODUCE', 'ASIN': 'B07NSS1KN4'}",7.25,4.25,1.25,0.8,Ounces,0.05
16,"Organic Thyme, 0.75 oz Clamshell",2.69,Not Available,"{'Product Dimensions': '6.5 x 3.6 x 1.1 inches0.32 Ounces', 'Department': 'Produce', 'UPC': '856652005173 799857011016', 'Manufacturer': 'PRODUCE-WFM', 'ASIN': 'B000RGYJW2'}",6.5,3.6,1.1,0.32,Ounces,0.02
16,"Herb Oregano Organic, 0.75 Ounce",2.69,Not Available,"{'Package Dimensions': '7 x 3.8 x 1 inches0.8 Ounces', 'UPC': '825954200371 763812030299 021985200940 818042020159 644216835270 219852009400 689076295970 894521002250', 'Manufacturer': 'PRODUCE', 'ASIN': 'B079JY4SYG'}",7,3.8,1,0.8,Ounces,0.05
16,"Litehouse Freeze Dried Poultry Herb Blend, 0.46 Ounce",6.94,0.35 Pounds,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '2 x 2 x 4 inches5.6 Ounces', 'Item model number': '12047', 'UPC': '766789854844 786173807898 724696044796', 'Manufacturer': 'Litehouse', 'ASIN': 'B0092AURO8'}",2,2,4,5.6,Ounces,0.35
16,"Soeos Bay Leaves 2oz (57g), Non-GMO Verified,Natural Dried Bay Leaf,Freshly Packed to Keep Fresh,Bay Laurel Herbs for Cooking,Bay Laurel Leaf,Dried Bay Leaves,Whole Bay Leaves,Fresh Bay Leaves.,Green","$9.02        
        ($4.51 /  Ounce)",Not Available,"{'Package Dimensions': '8.15 x 3.54 x 2.6 inches2 Ounces', 'UPC': '810049181833', 'Manufacturer': 'Soeos', 'ASIN': 'B09234WL7R', 'Country of Origin': 'China'}",8.15,3.54,2.6,2,Ounces,0.125
16,My Land Organic Greek Oregano - Hand Picked From Mount Olympus - Traditionally Dried And Cut Leaves Free From Stems Or Strings - Packaged In A Resealable Bag With A Fresh Aroma And Taste (50g - 1.76oz),"$11.37        
        ($6.46 /  Ounce)",Not Available,"{'Product Dimensions': '1.5 x 6 x 9.5 inches1.76 Ounces', 'UPC': '860006708061', 'Manufacturer': 'MY LAND', 'ASIN': 'B096R1CPSJ'}",1.5,6,9.5,1.76,Ounces,0.11
16,Looney Pruney Organic Pitted Dried Prunes for the Entire Family | Always California-Grown | Kosher | No Added Sugar & No Preservatives (6 pack),"$27.50        
        ($8.15 /  lb)",Not Available,"{'Package Dimensions': '11.46 x 8.43 x 6.06 inches4.12 Pounds', 'UPC': '753421330132', 'Manufacturer': 'Wilbur Packing Company', 'ASIN': 'B07Q56R59Q'}",11.46,8.43,6.06,4.12,Pounds,4.12
16,Simply Organic Whole Rosemary Leaf 1.23oz,"$7.19        
        ($5.85 /  Ounce)",Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '6.69 x 4.6 x 5.2 inches1.23 Ounces', 'Item model number': '89836186102', 'UPC': '089836186102 773821155708 773821830209', 'Manufacturer': 'Frontier Co-Op (AmazonFresh)', 'ASIN': 'B000WR2OFK', 'Country of Origin': 'USA', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item can be shipped to select countries outside of the U.S.  Learn More'}",6.69,4.6,5.2,1.23,Ounces,0.076875
16,"Simply Organic Herbes de Provence, Certified Organic | 1 oz",9.56,Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Product Dimensions': '1.57 x 1.57 x 4.33 inches1 Ounces', 'Item model number': '0089836180391', 'UPC': '089836180391 767563691853', 'Manufacturer': 'Simply Organic - Frontier', 'ASIN': 'B00AJRKITM', 'Country of Origin': 'USA', 'Domestic Shipping': 'Currentlyitem can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipmentsplease check with the manufacturer regarding warranty and support issues.', 'International Shipping': 'This item is not eligible for international shipping.  Learn More'}",1.57,1.57,4.33,1,Ounces,0.0625
16,"Organic premium grade dried lemon grass cut, harvested from a organic farm in Sri Lanka 2 oz/56g","$6.45        
        ($3.23 /  Ounce)",Not Available,"{'Package Dimensions': '9.33 x 6.61 x 0.51 inches2 Ounces', 'UPC': '669818894241', 'Manufacturer': 'Ceylon flavors Trading', 'ASIN': 'B08W56384N'}",9.33,6.61,0.51,2,Ounces,0.125
16,"Green Garden Freeze-Dried Organic Basil, 0.16 Ounces",6.95,Not Available,"{'Package Dimensions': '4.9 x 3 x 0.6 inches0.16 Ounces', 'Item model number': '0046015158398', 'UPC': '046015158398', 'Manufacturer': 'GREEN GARDEN', 'ASIN': 'B083RHSZVL'}",4.9,3,0.6,0.16,Ounces,0.01
16,"Green Garden Freeze-Dried Organic Thyme, 0.26 Ounces",6.98,Not Available,"{'Package Dimensions': '5.1 x 2.9 x 2 inches0.26 Ounces', 'Item model number': '0046015158404', 'UPC': '046015158404', 'Manufacturer': 'GREEN GARDEN', 'ASIN': 'B083RKNL9J'}",5.1,2.9,2,0.26,Ounces,0.01625
16,"Herbes de Provence, Certified Organic 1 lb. - Bulk - Kosher",24.92,Not Available,"{'Is Discontinued By Manufacturer': 'No', 'Package Dimensions': '11.54 x 10.55 x 3.35 inches1 Pounds', 'Date First Available': 'December 152008', 'Manufacturer': 'Frontier Natural Brands', 'ASIN': 'B000WR8CAG'}",11.54,10.55,3.35,1,Pounds,1
16,"Green Garden USDA Organic Freeze-Dried Basil & Organic Freeze-Dried Parsley, 2-Pack",9.99,Not Available,"{'Package Dimensions': '6.81 x 4.41 x 2.24 inches10.55 Ounces', 'Manufacturer': 'GREEN GARDEN', 'ASIN': 'B08G38N77M'}",6.81,4.41,2.24,10.55,Ounces,0.659375
16,"Simply Organic Herbes de Provence, Certified Organic | 1 oz | Pack of 6",37.48,Not Available,"{'Product Dimensions': '20 x 45 x 20 inches2.88 Pounds', 'Item model number': 'BHBUST051718A4026', 'UPC': '089836180391', 'Manufacturer': 'Frontier Co-op', 'ASIN': 'B00EEGE6SS'}",20,45,20,2.88,Pounds,2.88
16,"Herb Seafood Mix Organic, 0.75 Ounce",2.69,0.05 Pounds,"{'Package Dimensions': '6.8 x 4 x 1.25 inches0.8 Ounces', 'UPC': '818042020227', 'Manufacturer': 'Produce', 'ASIN': 'B07D7B7TRC'}",6.8,4,1.25,0.8,Ounces,0.05
16,"Infinite Herbs Organic Rosemary, 0.75 OZ",2.69,Not Available,"{'Package Dimensions': '7 x 3 x 1 inches0.63 Ounces', 'UPC': '818042020197', 'Manufacturer': 'Infinite Herbs', 'ASIN': 'B07D7B6K6S'}",7,3,1,0.63,Ounces,0.039375
16,"Infinite Herbs, Herb Sage Organic, 0.75 Ounce",2.69,Not Available,"{'Package Dimensions': '3 x 2 x 1 inches0.8 Ounces', 'UPC': '818042020203', 'Manufacturer': 'Infinite Herbs', 'ASIN': 'B07FY5BP3D'}",3,2,1,0.8,Ounces,0.05
